id,category,value
4125,食品,256.25
4126,飲料,257.5
4127,日用品,258.75
4128,家電,260.0
4129,食品,261.25
4130,飲料,262.5
4131,日用品,263.75
4132,家電,265.0
4133,食品,266.25
4134,飲料,267.5
4135,日用品,268.75
4136,家電,270.0
4137,食品,271.25
4138,飲料,272.5
4139,日用品,273.75
4140,家電,275.0
4141,食品,276.25
4142,飲料,277.5
4143,日用品,278.75
4144,家電,280.0
4145,食品,281.25
4146,飲料,282.5
4147,日用品,283.75
4148,家電,285.0
4149,食品,286.25
4150,飲料,287.5
4151,日用品,288.75
4152,家電,290.0
4153,食品,291.25
4154,飲料,292.5
4155,日用品,293.75
4156,家電,295.0
4157,食品,296.25
4158,飲料,297.5
4159,日用品,298.75
4160,家電,300.0
4161,食品,301.25
4162,飲料,302.5
4163,日用品,303.75
4164,家電,305.0
4165,食品,306.25
4166,飲料,307.5
4167,日用品,308.75
4168,家電,310.0
4169,食品,311.25
4170,飲料,312.5
4171,日用品,313.75
4172,家電,315.0
4173,食品,316.25
4174,飲料,317.5
4175,日用品,318.75
4176,家電,320.0
4177,食品,321.25
4178,飲料,322.5
4179,日用品,323.75
4180,家電,325.0
4181,食品,326.25
4182,飲料,327.5
4183,日用品,328.75
4184,家電,330.0
4185,食品,331.25
4186,飲料,332.5
4187,日用品,333.75
4188,家電,335.0
4189,食品,336.25
4190,飲料,337.5
4191,日用品,338.75
4192,家電,340.0
4193,食品,341.25
4194,飲料,342.5
4195,日用品,343.75
4196,家電,345.0
4197,食品,346.25
4198,飲料,347.5
4199,日用品,348.75
4200,家電,350.0
4201,食品,351.25
4202,飲料,352.5
4203,日用品,353.75
4204,家電,355.0
4205,食品,356.25
4206,飲料,357.5
4207,日用品,358.75
4208,家電,360.0
4209,食品,361.25
4210,飲料,362.5
4211,日用品,363.75
4212,家電,365.0
4213,食品,366.25
4214,飲料,367.5
4215,日用品,368.75
4216,家電,370.0
4217,食品,371.25
4218,飲料,372.5
4219,日用品,373.75
4220,家電,375.0
4221,食品,376.25
4222,飲料,377.5
4223,日用品,378.75
4224,家電,380.0
4225,食品,381.25
4226,飲料,382.5
4227,日用品,383.75
4228,家電,385.0
4229,食品,386.25
4230,飲料,387.5
4231,日用品,388.75
4232,家電,390.0
4233,食品,391.25
4234,飲料,392.5
4235,日用品,393.75
4236,家電,395.0
4237,食品,396.25
4238,飲料,397.5
4239,日用品,398.75
4240,家電,400.0
4241,食品,401.25
4242,飲料,402.5
4243,日用品,403.75
4244,家電,405.0
4245,食品,406.25
4246,飲料,407.5
4247,日用品,408.75
4248,家電,410.0
4249,食品,411.25
4250,飲料,412.5
4251,日用品,413.75
4252,家電,415.0
4253,食品,416.25
4254,飲料,417.5
4255,日用品,418.75
4256,家電,420.0
4257,食品,421.25
4258,飲料,422.5
4259,日用品,423.75
4260,家電,425.0
4261,食品,426.25
4262,飲料,427.5
4263,日用品,428.75
4264,家電,430.0
4265,食品,431.25
4266,飲料,432.5
4267,日用品,433.75
4268,家電,435.0
4269,食品,436.25
4270,飲料,437.5
4271,日用品,438.75
4272,家電,440.0
4273,食品,441.25
4274,飲料,442.5
4275,日用品,443.75
4276,家電,445.0
4277,食品,446.25
4278,飲料,447.5
4279,日用品,448.75
4280,家電,450.0
4281,食品,451.25
4282,飲料,452.5
4283,日用品,453.75
4284,家電,455.0
4285,食品,456.25
4286,飲料,457.5
4287,日用品,458.75
4288,家電,460.0
4289,食品,461.25
4290,飲料,462.5
4291,日用品,463.75
4292,家電,465.0
4293,食品,466.25
4294,飲料,467.5
4295,日用品,468.75
4296,家電,470.0
4297,食品,471.25
4298,飲料,472.5
4299,日用品,473.75
4300,家電,475.0
4301,食品,476.25
4302,飲料,477.5
4303,日用品,478.75
4304,家電,480.0
4305,食品,481.25
4306,飲料,482.5
4307,日用品,483.75
4308,家電,485.0
4309,食品,486.25
4310,飲料,487.5
4311,日用品,488.75
4312,家電,490.0
4313,食品,491.25
4314,飲料,492.5
4315,日用品,493.75
4316,家電,495.0
4317,食品,496.25
4318,飲料,497.5
4319,日用品,498.75
4320,家電,500.0
4321,食品,501.25
4322,飲料,502.5
4323,日用品,503.75
4324,家電,505.0
4325,食品,506.25
4326,飲料,507.5
4327,日用品,508.75
4328,家電,510.0
4329,食品,511.25
4330,飲料,512.5
4331,日用品,513.75
4332,家電,515.0
4333,食品,516.25
4334,飲料,517.5
4335,日用品,518.75
4336,家電,520.0
4337,食品,521.25
4338,飲料,522.5
4339,日用品,523.75
4340,家電,525.0
4341,食品,526.25
4342,飲料,527.5
4343,日用品,528.75
4344,家電,530.0
4345,食品,531.25
4346,飲料,532.5
4347,日用品,533.75
4348,家電,535.0
4349,食品,536.25
4350,飲料,537.5
4351,日用品,538.75
4352,家電,540.0
4353,食品,541.25
4354,飲料,542.5
4355,日用品,543.75
4356,家電,545.0
4357,食品,546.25
4358,飲料,547.5
4359,日用品,548.75
4360,家電,550.0
4361,食品,551.25
4362,飲料,552.5
4363,日用品,553.75
4364,家電,555.0
4365,食品,556.25
4366,飲料,557.5
4367,日用品,558.75
4368,家電,560.0
4369,食品,561.25
4370,飲料,562.5
4371,日用品,563.75
4372,家電,565.0
4373,食品,566.25
4374,飲料,567.5
4375,日用品,568.75
4376,家電,570.0
4377,食品,571.25
4378,飲料,572.5
4379,日用品,573.75
4380,家電,575.0
4381,食品,576.25
4382,飲料,577.5
4383,日用品,578.75
4384,家電,580.0
4385,食品,581.25
4386,飲料,582.5
4387,日用品,583.75
4388,家電,585.0
4389,食品,586.25
4390,飲料,587.5
4391,日用品,588.75
4392,家電,590.0
4393,食品,591.25
4394,飲料,592.5
4395,日用品,593.75
4396,家電,595.0
4397,食品,596.25
4398,飲料,597.5
4399,日用品,598.75
4400,家電,600.0
4401,食品,601.25
4402,飲料,602.5
4403,日用品,603.75
4404,家電,605.0
4405,食品,606.25
4406,飲料,607.5
4407,日用品,608.75
4408,家電,610.0
4409,食品,611.25
4410,飲料,612.5
4411,日用品,613.75
4412,家電,615.0
4413,食品,616.25
4414,飲料,617.5
4415,日用品,618.75
4416,家電,620.0
4417,食品,621.25
4418,飲料,622.5
4419,日用品,623.75
4420,家電,625.0
4421,食品,626.25
4422,飲料,627.5
4423,日用品,628.75
4424,家電,630.0
4425,食品,631.25
4426,飲料,632.5
4427,日用品,633.75
4428,家電,635.0
4429,食品,636.25
4430,飲料,637.5
4431,日用品,638.75
4432,家電,640.0
4433,食品,641.25
4434,飲料,642.5
4435,日用品,643.75
4436,家電,645.0
4437,食品,646.25
4438,飲料,647.5
4439,日用品,648.75
4440,家電,650.0
4441,食品,651.25
4442,飲料,652.5
4443,日用品,653.75
4444,家電,655.0
4445,食品,656.25
4446,飲料,657.5
4447,日用品,658.75
4448,家電,660.0
4449,食品,661.25
4450,飲料,662.5
4451,日用品,663.75
4452,家電,665.0
4453,食品,666.25
4454,飲料,667.5
4455,日用品,668.75
4456,家電,670.0
4457,食品,671.25
4458,飲料,672.5
4459,日用品,673.75
4460,家電,675.0
4461,食品,676.25
4462,飲料,677.5
4463,日用品,678.75
4464,家電,680.0
4465,食品,681.25
4466,飲料,682.5
4467,日用品,683.75
4468,家電,685.0
4469,食品,686.25
4470,飲料,687.5
4471,日用品,688.75
4472,家電,690.0
4473,食品,691.25
4474,飲料,692.5
4475,日用品,693.75
4476,家電,695.0
4477,食品,696.25
4478,飲料,697.5
4479,日用品,698.75
4480,家電,700.0
4481,食品,701.25
4482,飲料,702.5
4483,日用品,703.75
4484,家電,705.0
4485,食品,706.25
4486,飲料,707.5
4487,日用品,708.75
4488,家電,710.0
4489,食品,711.25
4490,飲料,712.5
4491,日用品,713.75
4492,家電,715.0
4493,食品,716.25
4494,飲料,717.5
4495,日用品,718.75
4496,家電,720.0
4497,食品,721.25
4498,飲料,722.5
4499,日用品,723.75
4500,家電,100.0
4501,食品,101.25
4502,飲料,102.5
4503,日用品,103.75
4504,家電,105.0
4505,食品,106.25
4506,飲料,107.5
4507,日用品,108.75
4508,家電,110.0
4509,食品,111.25
4510,飲料,112.5
4511,日用品,113.75
4512,家電,115.0
4513,食品,116.25
4514,飲料,117.5
4515,日用品,118.75
4516,家電,120.0
4517,食品,121.25
4518,飲料,122.5
4519,日用品,123.75
4520,家電,125.0
4521,食品,126.25
4522,飲料,127.5
4523,日用品,128.75
4524,家電,130.0
4525,食品,131.25
4526,飲料,132.5
4527,日用品,133.75
4528,家電,135.0
4529,食品,136.25
4530,飲料,137.5
4531,日用品,138.75
4532,家電,140.0
4533,食品,141.25
4534,飲料,142.5
4535,日用品,143.75
4536,家電,145.0
4537,食品,146.25
4538,飲料,147.5
4539,日用品,148.75
4540,家電,150.0
4541,食品,151.25
4542,飲料,152.5
4543,日用品,153.75
4544,家電,155.0
4545,食品,156.25
4546,飲料,157.5
4547,日用品,158.75
4548,家電,160.0
4549,食品,161.25
4550,飲料,162.5
4551,日用品,163.75
4552,家電,165.0
4553,食品,166.25
4554,飲料,167.5
4555,日用品,168.75
4556,家電,170.0
4557,食品,171.25
4558,飲料,172.5
4559,日用品,173.75
4560,家電,175.0
4561,食品,176.25
4562,飲料,177.5
4563,日用品,178.75
4564,家電,180.0
4565,食品,181.25
4566,飲料,182.5
4567,日用品,183.75
4568,家電,185.0
4569,食品,186.25
4570,飲料,187.5
4571,日用品,188.75
4572,家電,190.0
4573,食品,191.25
4574,飲料,192.5
4575,日用品,193.75
4576,家電,195.0
4577,食品,196.25
4578,飲料,197.5
4579,日用品,198.75
4580,家電,200.0
4581,食品,201.25
4582,飲料,202.5
4583,日用品,203.75
4584,家電,205.0
4585,食品,206.25
4586,飲料,207.5
4587,日用品,208.75
4588,家電,210.0
4589,食品,211.25
4590,飲料,212.5
4591,日用品,213.75
4592,家電,215.0
4593,食品,216.25
4594,飲料,217.5
4595,日用品,218.75
4596,家電,220.0
4597,食品,221.25
4598,飲料,222.5
4599,日用品,223.75
4600,家電,225.0
4601,食品,226.25
4602,飲料,227.5
4603,日用品,228.75
4604,家電,230.0
4605,食品,231.25
4606,飲料,232.5
4607,日用品,233.75
4608,家電,235.0
4609,食品,236.25
4610,飲料,237.5
4611,日用品,238.75
4612,家電,240.0
4613,食品,241.25
4614,飲料,242.5
4615,日用品,243.75
4616,家電,245.0
4617,食品,246.25
4618,飲料,247.5
4619,日用品,248.75
4620,家電,250.0
4621,食品,251.25
4622,飲料,252.5
4623,日用品,253.75
4624,家電,255.0
4625,食品,256.25
4626,飲料,257.5
4627,日用品,258.75
4628,家電,260.0
4629,食品,261.25
4630,飲料,262.5
4631,日用品,263.75
4632,家電,265.0
4633,食品,266.25
4634,飲料,267.5
4635,日用品,268.75
4636,家電,270.0
4637,食品,271.25
4638,飲料,272.5
4639,日用品,273.75
4640,家電,275.0
4641,食品,276.25
4642,飲料,277.5
4643,日用品,278.75
4644,家電,280.0
4645,食品,281.25
4646,飲料,282.5
4647,日用品,283.75
4648,家電,285.0
4649,食品,286.25
4650,飲料,287.5
4651,日用品,288.75
4652,家電,290.0
4653,食品,291.25
4654,飲料,292.5
4655,日用品,293.75
4656,家電,295.0
4657,食品,296.25
4658,飲料,297.5
4659,日用品,298.75
4660,家電,300.0
4661,食品,301.25
4662,飲料,302.5
4663,日用品,303.75
4664,家電,305.0
4665,食品,306.25
4666,飲料,307.5
4667,日用品,308.75
4668,家電,310.0
4669,食品,311.25
4670,飲料,312.5
4671,日用品,313.75
4672,家電,315.0
4673,食品,316.25
4674,飲料,317.5
4675,日用品,318.75
4676,家電,320.0
4677,食品,321.25
4678,飲料,322.5
4679,日用品,323.75
4680,家電,325.0
4681,食品,326.25
4682,飲料,327.5
4683,日用品,328.75
4684,家電,330.0
4685,食品,331.25
4686,飲料,332.5
4687,日用品,333.75
4688,家電,335.0
4689,食品,336.25
4690,飲料,337.5
4691,日用品,338.75
4692,家電,340.0
4693,食品,341.25
4694,飲料,342.5
4695,日用品,343.75
4696,家電,345.0
4697,食品,346.25
4698,飲料,347.5
4699,日用品,348.75
4700,家電,350.0
4701,食品,351.25
4702,飲料,352.5
4703,日用品,353.75
4704,家電,355.0
4705,食品,356.25
4706,飲料,357.5
4707,日用品,358.75
4708,家電,360.0
4709,食品,361.25
4710,飲料,362.5
4711,日用品,363.75
4712,家電,365.0
4713,食品,366.25
4714,飲料,367.5
4715,日用品,368.75
4716,家電,370.0
4717,食品,371.25
4718,飲料,372.5
4719,日用品,373.75
4720,家電,375.0
4721,食品,376.25
4722,飲料,377.5
4723,日用品,378.75
4724,家電,380.0
4725,食品,381.25
4726,飲料,382.5
4727,日用品,383.75
4728,家電,385.0
4729,食品,386.25
4730,飲料,387.5
4731,日用品,388.75
4732,家電,390.0
4733,食品,391.25
4734,飲料,392.5
4735,日用品,393.75
4736,家電,395.0
4737,食品,396.25
4738,飲料,397.5
4739,日用品,398.75
4740,家電,400.0
4741,食品,401.25
4742,飲料,402.5
4743,日用品,403.75
4744,家電,405.0
4745,食品,406.25
4746,飲料,407.5
4747,日用品,408.75
4748,家電,410.0
4749,食品,411.25
4750,飲料,412.5
4751,日用品,413.75
4752,家電,415.0
4753,食品,416.25
4754,飲料,417.5
4755,日用品,418.75
4756,家電,420.0
4757,食品,421.25
4758,飲料,422.5
4759,日用品,423.75
4760,家電,425.0
4761,食品,426.25
4762,飲料,427.5
4763,日用品,428.75
4764,家電,430.0
4765,食品,431.25
4766,飲料,432.5
4767,日用品,433.75
4768,家電,435.0
4769,食品,436.25
4770,飲料,437.5
4771,日用品,438.75
4772,家電,440.0
4773,食品,441.25
4774,飲料,442.5
4775,日用品,443.75
4776,家電,445.0
4777,食品,446.25
4778,飲料,447.5
4779,日用品,448.75
4780,家電,450.0
4781,食品,451.25
4782,飲料,452.5
4783,日用品,453.75
4784,家電,455.0
4785,食品,456.25
4786,飲料,457.5
4787,日用品,458.75
4788,家電,460.0
4789,食品,461.25
4790,飲料,462.5
4791,日用品,463.75
4792,家電,465.0
4793,食品,466.25
4794,飲料,467.5
4795,日用品,468.75
4796,家電,470.0
4797,食品,471.25
4798,飲料,472.5
4799,日用品,473.75
4800,家電,475.0
4801,食品,476.25
4802,飲料,477.5
4803,日用品,478.75
4804,家電,480.0
4805,食品,481.25
4806,飲料,482.5
4807,日用品,483.75
4808,家電,485.0
4809,食品,486.25
4810,飲料,487.5
4811,日用品,488.75
4812,家電,490.0
4813,食品,491.25
4814,飲料,492.5
4815,日用品,493.75
4816,家電,495.0
4817,食品,496.25
4818,飲料,497.5
4819,日用品,498.75
4820,家電,500.0
4821,食品,501.25
4822,飲料,502.5
4823,日用品,503.75
4824,家電,505.0
4825,食品,506.25
4826,飲料,507.5
4827,日用品,508.75
4828,家電,510.0
4829,食品,511.25
4830,飲料,512.5
4831,日用品,513.75
4832,家電,515.0
4833,食品,516.25
4834,飲料,517.5
4835,日用品,518.75
4836,家電,520.0
4837,食品,521.25
4838,飲料,522.5
4839,日用品,523.75
4840,家電,525.0
4841,食品,526.25
4842,飲料,527.5
4843,日用品,528.75
4844,家電,530.0
4845,食品,531.25
4846,飲料,532.5
4847,日用品,533.75
4848,家電,535.0
4849,食品,536.25
4850,飲料,537.5
4851,日用品,538.75
4852,家電,540.0
4853,食品,541.25
4854,飲料,542.5
4855,日用品,543.75
4856,家電,545.0
4857,食品,546.25
4858,飲料,547.5
4859,日用品,548.75
4860,家電,550.0
4861,食品,551.25
4862,飲料,552.5
4863,日用品,553.75
4864,家電,555.0
4865,食品,556.25
4866,飲料,557.5
4867,日用品,558.75
4868,家電,560.0
4869,食品,561.25
4870,飲料,562.5
4871,日用品,563.75
4872,家電,565.0
4873,食品,566.25
4874,飲料,567.5
4875,日用品,568.75
4876,家電,570.0
4877,食品,571.25
4878,飲料,572.5
4879,日用品,573.75
4880,家電,575.0
4881,食品,576.25
4882,飲料,577.5
4883,日用品,578.75
4884,家電,580.0
4885,食品,581.25
4886,飲料,582.5
4887,日用品,583.75
4888,家電,585.0
4889,食品,586.25
4890,飲料,587.5
4891,日用品,588.75
4892,家電,590.0
4893,食品,591.25
4894,飲料,592.5
4895,日用品,593.75
4896,家電,595.0
4897,食品,596.25
4898,飲料,597.5
4899,日用品,598.75
4900,家電,600.0
4901,食品,601.25
4902,飲料,602.5
4903,日用品,603.75
4904,家電,605.0
4905,食品,606.25
4906,飲料,607.5
4907,日用品,608.75
4908,家電,610.0
4909,食品,611.25
4910,飲料,612.5
4911,日用品,613.75
4912,家電,615.0
4913,食品,616.25
4914,飲料,617.5
4915,日用品,618.75
4916,家電,620.0
4917,食品,621.25
4918,飲料,622.5
4919,日用品,623.75
4920,家電,625.0
4921,食品,626.25
4922,飲料,627.5
4923,日用品,628.75
4924,家電,630.0
4925,食品,631.25
4926,飲料,632.5
4927,日用品,633.75
4928,家電,635.0
4929,食品,636.25
4930,飲料,637.5
4931,日用品,638.75
4932,家電,640.0
4933,食品,641.25
4934,飲料,642.5
4935,日用品,643.75
4936,家電,645.0
4937,食品,646.25
4938,飲料,647.5
4939,日用品,648.75
4940,家電,650.0
4941,食品,651.25
4942,飲料,652.5
4943,日用品,653.75
4944,家電,655.0
4945,食品,656.25
4946,飲料,657.5
4947,日用品,658.75
4948,家電,660.0
4949,食品,661.25
4950,飲料,662.5
4951,日用品,663.75
4952,家電,665.0
4953,食品,666.25
4954,飲料,667.5
4955,日用品,668.75
4956,家電,670.0
4957,食品,671.25
4958,飲料,672.5
4959,日用品,673.75
4960,家電,675.0
4961,食品,676.25
4962,飲料,677.5
4963,日用品,678.75
4964,家電,680.0
4965,食品,681.25
4966,飲料,682.5
4967,日用品,683.75
4968,家電,685.0
4969,食品,686.25
4970,飲料,687.5
4971,日用品,688.75
4972,家電,690.0
4973,食品,691.25
4974,飲料,692.5
4975,日用品,693.75
4976,家電,695.0
4977,食品,696.25
4978,飲料,697.5
4979,日用品,698.75
4980,家電,700.0
4981,食品,701.25
4982,飲料,702.5
4983,日用品,703.75
4984,家電,705.0
4985,食品,706.25
4986,飲料,707.5
4987,日用品,708.75
4988,家電,710.0
4989,食品,711.25
4990,飲料,712.5
4991,日用品,713.75
4992,家電,715.0
4993,食品,716.25
4994,飲料,717.5
4995,日用品,718.75
4996,家電,720.0
4997,食品,721.25
4998,飲料,722.5
4999,日用品,723.75
5000,家電,100.0
5001,食品,101.25
5002,飲料,102.5
5003,日用品,103.75
5004,家電,105.0
5005,食品,106.25
5006,飲料,107.5
5007,日用品,108.75
5008,家電,110.0
5009,食品,111.25
5010,飲料,112.5
5011,日用品,113.75
5012,家電,115.0
5013,食品,116.25
5014,飲料,117.5
5015,日用品,118.75
5016,家電,120.0
5017,食品,121.25
5018,飲料,122.5
5019,日用品,123.75
5020,家電,125.0
5021,食品,126.25
5022,飲料,127.5
5023,日用品,128.75
5024,家電,130.0
5025,食品,131.25
5026,飲料,132.5
5027,日用品,133.75
5028,家電,135.0
5029,食品,136.25
5030,飲料,137.5
5031,日用品,138.75
5032,家電,140.0
5033,食品,141.25
5034,飲料,142.5
5035,日用品,143.75
5036,家電,145.0
5037,食品,146.25
5038,飲料,147.5
5039,日用品,148.75
5040,家電,150.0
5041,食品,151.25
5042,飲料,152.5
5043,日用品,153.75
5044,家電,155.0
5045,食品,156.25
5046,飲料,157.5
5047,日用品,158.75
5048,家電,160.0
5049,食品,161.25
5050,飲料,162.5
5051,日用品,163.75
5052,家電,165.0
5053,食品,166.25
5054,飲料,167.5
5055,日用品,168.75
5056,家電,170.0
5057,食品,171.25
5058,飲料,172.5
5059,日用品,173.75
5060,家電,175.0
5061,食品,176.25
5062,飲料,177.5
5063,日用品,178.75
5064,家電,180.0
5065,食品,181.25
5066,飲料,182.5
5067,日用品,183.75
5068,家電,185.0
5069,食品,186.25
5070,飲料,187.5
5071,日用品,188.75
5072,家電,190.0
5073,食品,191.25
5074,飲料,192.5
5075,日用品,193.75
5076,家電,195.0
5077,食品,196.25
5078,飲料,197.5
5079,日用品,198.75
5080,家電,200.0
5081,食品,201.25
5082,飲料,202.5
5083,日用品,203.75
5084,家電,205.0
5085,食品,206.25
5086,飲料,207.5
5087,日用品,208.75
5088,家電,210.0
5089,食品,211.25
5090,飲料,212.5
5091,日用品,213.75
5092,家電,215.0
5093,食品,216.25
5094,飲料,217.5
5095,日用品,218.75
5096,家電,220.0
5097,食品,221.25
5098,飲料,222.5
5099,日用品,223.75
5100,家電,225.0
5101,食品,226.25
5102,飲料,227.5
5103,日用品,228.75
5104,家電,230.0
5105,食品,231.25
5106,飲料,232.5
5107,日用品,233.75
5108,家電,235.0
5109,食品,236.25
5110,飲料,237.5
5111,日用品,238.75
5112,家電,240.0
5113,食品,241.25
5114,飲料,242.5
5115,日用品,243.75
5116,家電,245.0
5117,食品,246.25
5118,飲料,247.5
5119,日用品,248.75
5120,家電,250.0
5121,食品,251.25
5122,飲料,252.5
5123,日用品,253.75
5124,家電,255.0
5125,食品,256.25
5126,飲料,257.5
5127,日用品,258.75
5128,家電,260.0
5129,食品,261.25
5130,飲料,262.5
